-280	-372	1
-352	-370	1
-554	-138	1
-520	-120	1
-269.831	454.857	1
-331.506	477.986	1
23.1283	462.567	1
-61.6756	441.366	1
260.194	356.562	1
173.463	302.596	1
137.886	238.649	1
104.078	-84.8039	1
-240.92	-198.518	1
-344	-418	1
-322	-456	1
-306	-442	1
-298	-414	1
-256	-258	1
-272	-346	1
-450	-228	1
-476	-230	1
-520	-278	1
-474	-42	1
-472	-12	1
-464	8	1
-432	20	1
-402	422	1
-252.484	412.455	1
-244.775	381.618	1
-372	344	1
-192.736	-57.8208	1
-223.574	-127.206	1
147.785	238.295	1
-42.402	302.596	1
90.586	391.254	1
-46.2567	462.567	1
-7.70945	468.349	1
335.361	408.601	1
397.036	346.925	1
235.138	337.288	1
163.826	277.54	1
362.344	254.412	1
343.07	235.138	1
314.16	212.01	1
142.625	233.211	1
52.0388	-23.1283	1
-92.5134	-40.4746	1
104.078	-107.932	1
208.155	-318.015	1
215.864	-48.184	1
217.792	-73.2397	1
244.775	-190.809	1
-604	-348	1
-606	-326	1
-606	-310	1
-606	-290	1
-540	-292	1
-366	-304	1
-558	-314	1
-574	-328	1
-586	-336	1
-358	-352	1
-348	-394	1
-344	-442	1
-342	-464	1
-290	-396	1
-256	-282	1
-262	-308	1
-266	-328	1
-362	-328	1
-366	-282	1
-422	-252	1
-404	-258	1
-386	-260	1
-376	-259	1
-366	-260	1
-223.574	-150.334	1
-235.138	-177.317	1
-246.702	-217.792	1
-258.266	-233.211	1
-436	-244	1
-572	-154	1
-466	-216	1
-458	-221	1
-490	-246	1
-504	-262	1
-604	-270	1
-604	-248	1
-602	-228	1
-590	-198	1
-582	-174	1
-534	-128	1
-510	-108	1
-506	-90	1
-502	-72	1
-416	28	1
-450	18	1
-472	-28	1
-484	-52	1
-494	-62	1
-402	38	1
-390	56	1
-392	386	1
-400	402	1
-392	440	1
-382	224	1
-382	202	1
-384	180	1
-380	156	1
-382	72	1
-372	296	1
-372	322	1
-380	366	1
-371.981	464.494	1
-356.562	474.131	1
-304.523	476.058	1
-285.25	468.349	1
-256.339	435.584	1
-242.848	352.707	1
-242.848	321.869	1
-231.283	246.702	1
-238.993	292.959	1
-240.92	267.903	1
-376	266	1
-380	250	1
-374	138	1
-374	96	1
-372	120	1
-219.719	-102.15	1
-217.792	242.848	1
-208.155	244.775	1
-188.881	256.339	1
-183.099	267.903	1
-92.5134	275.613	1
-52.0388	285.25	1
-73.2397	275.613	1
-113.714	277.54	1
-156.116	285.25	1
-173.463	279.467	1
-132.988	287.177	1
-38.5472	321.869	1
-40.4746	364.271	1
-53.9661	383.545	1
-61.6756	412.455	1
40.4746	452.93	1
59.7482	441.366	1
80.9492	425.947	1
94.4407	364.271	1
-38.5472	343.07	1
102.15	308.378	1
188.881	314.16	1
213.937	327.651	1
100.223	341.143	1
275.613	375.835	1
298.741	414.383	1
279.467	398.964	1
362.344	389.327	1
387.4	368.126	1
397.036	327.651	1
393.182	292.959	1
379.69	269.831	1
127.206	254.412	1
106.005	264.049	1
102.15	279.467	1
134	242	1
140.007	234.759	1
151.321	243.245	1
156.116	252.484	1
329.579	225.501	1
298.741	190.809	1
279.467	165.753	1
262.121	142.625	1
252.484	117.569	1
242.848	92.5134	1
210.082	-19.2736	1
212.01	1.92736	1
221.647	25.0557	1
225.501	46.2567	1
233.211	73.2397	1
75.1671	-26.9831	1
23.1283	-23.1283	1
3.85472	-26.9831	1
-23.1283	-28.9104	1
-48.184	-32.7651	1
-152.262	-46.2567	1
-136.843	-46.2567	1
-115.642	-42.402	1
-69.385	-36.6199	1
92.5134	-40.4746	1
104.078	-134.915	1
104.078	-167.68	1
102.15	-59.7482	1
-173.463	-50.1114	1
-210.082	-79.0218	1
107.932	-196.591	1
115.642	-223.574	1
127.206	-250.557	1
146.479	-273.685	1
163.826	-291.032	1
186.954	-304.523	1
221.647	-304.523	1
229.356	-281.395	1
231.283	-117.569	1
227.429	-94.4407	1
237.065	-142.625	1
240.92	-167.68	1
244.775	-210.082	1
242.848	-240.92	1
235.138	-262.121	1
-584.351	-304.948	1
-584.351	-285.789	1
-585.947	-260.244	1
-560.402	-255.454	1
-555.612	-279.403	1
-538.05	-237.891	1
-571.578	-205.96	1
-585.947	-234.698	1
-539.646	-212.346	1
-498.135	-186.801	1
-517.294	-233.102	1
-549.226	-164.448	1
-504.521	-146.886	1
-461.413	-143.693	1
-426.289	-183.607	1
-376.794	-188.397	1
-415.112	-217.136	1
-370.408	-229.908	1
-320.914	-221.926	1
-319.317	-150.079	1
-365.618	-110.164	1
-429.482	-103.778	1
-410.323	-151.676	1
-365.618	-135.71	1
-295.368	-95.7952	1
-292.175	-41.5112	1
-343.266	-15.9659	1
-421.499	-31.9317	1
-379.988	-73.443	1
-336.88	-63.8635	1
-288.982	-20.7556	1
-269.823	47.8976	1
-229.908	114.954	1
-182.011	83.0225	1
-212.346	43.1078	1
-247.471	-17.5625	1
-300.158	27.142	1
-327.3	67.0566	1
-301.755	97.3918	1
-273.016	140.5	1
-279.403	199.573	1
-317.721	205.96	1
-327.3	142.096	1
-298.562	239.488	1
-311.334	300.158	1
-277.806	325.704	1
-298.562	362.425	1
-330.493	395.953	1
-364.022	411.919	1
-309.738	437.465	1
-266.63	389.567	1
-161.255	178.818	1
-95.7952	188.397	1
-127.727	239.488	1
-223.522	170.835	1
-100.585	52.6874	1
-191.59	0	1
-142.096	68.6532	1
-70.2498	151.676	1
25.5454	153.272	1
-19.159	68.6532	1
-84.6191	14.3693	1
14.3693	28.7386	1
113.358	41.5112	1
148.483	108.568	1
79.8293	103.778	1
31.9317	250.664	1
-7.98293	207.556	1
33.5283	368.811	1
49.4942	296.965	1
-14.3693	432.675	1
280.999	285.789	1
228.312	215.539	1
177.221	134.113	1
341.669	327.3	1
186.801	-252.261	1
172.431	-197.977	1
175.625	-135.71	1
166.045	-86.2157	1
143.693	-23.9488	1
14.3693	98.9884	1
98.9884	159.659	1
-49.4942	108.568	1
-134.113	132.517	1
-317.721	-378.391	1
-325.704	-341.669	1
-335.283	-285.789	1
-301.755	-301.755	1
-290.579	-233.102	1
-274.613	-162.852	1
-257.05	-95.7952	1
-134.113	7.98293	1
194.784	215.539	1
217.136	258.647	1
260.244	292.175	1
312.931	346.459	1
320.914	266.63	1
265.033	205.96	1
228.312	142.096	1
183.607	57.4771	1
114.954	0	1
51.0908	59.0737	1
142.096	-174.028	1
207.556	-210.749	1
161.255	-236.295	1
201.17	-153.272	1
100.585	212.346	1
-22.3522	257.05	1
3.19317	316.124	1
-7.98293	384.777	1
33.5283	411.919	1
-340.073	244.278	1
-194.784	209.153	1
-458.22	-70.2498	1
-427.885	-65.46	1
-485.362	-108.568	1
-424.692	-138.903	1
-403.936	-122.937	1
-372.005	-167.642	1
-324.107	-186.801	1
-346.459	-159.659	1
