687	286	1
687	392	1
379	392	1
377	287	1
329	339	1
334	319	1
343	305	1
358	292	1
335	356	1
716	372	1
704	384	1
729	343	1
724	358	1
701	292	1
712	303	1
394	392	1
409	392	1
672	392	1
393	287	1
408	287	1
671	287	1
655	287	1
722	314	1
727	329	1
657	392	1
529	122	1
479	154	1
585	155	1
487	143	1
501	132	1
514	125	1
544	123	1
560	130	1
573	140	1
476	171	1
474	188	1
474	205	1
474	221	1
466	499	1
465	479	1
469	412	1
474	240	1
474	259	1
586	172	1
586	190	1
585	207	1
586	224	1
585	241	1
579	418	1
579	438	1
578	456	1
577	474	1
577	491	1
575	506	1
572	521	1
443	290	1
457	291	1
469	288	1
473	274	1
584	258	1
583	272	1
584	285	1
595	291	1
611	290	1
623	290	1
639	289	1
424	393	1
440	393	1
458	394	1
588	392	1
604	392	1
640	392	1
625	392	1
579	402	1
515	552	1
470	513	1
479	528	1
532	552	1
551	548	1
565	532	1
489	541	1
501	550	1
431	254	1
431	222	1
431	202	1
432	181	1
436	161	1
440	143	1
447	125	1
458	112	1
471	101	1
485	92	1
526	83	1
544	85	1
564	89	1
661	246	1
679	247	1
765	321	1
765	338	1
763	358	1
677	431	1
663	430	1
648	429	1
396	255	1
377	254	1
361	256	1
345	259	1
331	404	1
577	96	1
589	105	1
602	119	1
613	136	1
618	156	1
620	176	1
753	385	1
760	371	1
619	194	1
619	212	1
617	246	1
629	247	1
645	247	1
695	250	1
709	256	1
722	264	1
736	273	1
749	285	1
759	302	1
692	427	1
707	423	1
722	419	1
734	409	1
747	398	1
311	384	1
318	394	1
329	268	1
317	280	1
296	320	1
295	336	1
296	356	1
300	373	1
346	416	1
362	422	1
378	426	1
427	430	1
427	467	1
429	487	1
446	544	1
455	560	1
469	573	1
485	583	1
499	590	1
517	593	1
539	591	1
579	575	1
603	538	1
608	521	1
614	479	1
616	429	1
343	372	1
351	381	1
364	388	1
596	553	1
589	566	1
568	583	1
554	589	1
609	506	1
614	460	1
613	490	1
433	501	1
433	516	1
439	531	1
500	88	1
515	82	1
306	291	1
299	306	1
315	315	1
311	328	1
311	339	1
314	352	1
321	364	1
328	378	1
339	390	1
358	401	1
379	407	1
395	408	1
409	409	1
424	410	1
436	410	1
452	412	1
446	429	1
443	441	1
443	458	1
443	473	1
445	490	1
449	505	1
454	526	1
462	543	1
472	557	1
484	565	1
503	571	1
521	573	1
540	572	1
557	566	1
575	556	1
580	540	1
587	520	1
591	500	1
592	481	1
594	463	1
596	444	1
598	425	1
596	408	1
615	411	1
632	412	1
647	412	1
666	412	1
684	408	1
700	407	1
713	399	1
723	389	1
735	377	1
743	357	1
743	339	1
745	320	1
742	304	1
730	292	1
717	285	1
706	273	1
687	267	1
670	267	1
656	267	1
644	269	1
619	270	1
602	273	1
631	271	1
324	301	1
333	289	1
343	279	1
356	273	1
367	270	1
381	271	1
396	271	1
414	274	1
430	272	1
446	270	1
458	273	1
451	249	1
449	227	1
449	211	1
449	197	1
455	173	1
463	152	1
471	134	1
480	126	1
492	118	1
506	110	1
522	104	1
541	106	1
560	111	1
576	121	1
592	135	1
600	152	1
603	173	1
604	191	1
603	206	1
604	221	1
604	238	1
603	253	1
430	232	1
431	244	1
619	223	1
618	234	1
427	452	1
427	442	1
613	448	1
613	438	1
637	429	1
625	428	1
391	428	1
406	428	1
417	430	1
408	257	1
422	257	1
419	289	1
431	289	1
469	424	1
468	436	1
467	449	1
467	462	1
468	401	1
