-55.828	-19.001	1
-58.571	-20.568	1
-62.097	-23.311	1
-52.302	-17.826	1
-49.168	-15.083	1
-46.818	-13.516	1
-43.292	-11.557	1
-40.549	-9.599	1
-40.157	-5.681	1
-41.333	-1.371	1
-41.333	5.681	1
-40.549	9.207	1
-38.198	13.516	1
-36.24	18.218	1
-34.281	22.136	1
-31.93	25.662	1
-28.012	29.188	1
-25.27	31.538	1
-21.744	33.105	1
-19.785	35.064	1
-16.651	36.631	1
-14.692	37.415	1
-11.557	68.365	1
-14.3	62.489	1
-14.3	59.355	1
-14.3	56.22	1
-14.3	50.735	1
-14.692	46.818	1
-14.3	53.87	1
-14.3	43.683	1
-14.3	40.157	1
-13.908	68.365	1
-9.207	68.365	1
-7.248	68.365	1
-14.692	65.623	1
-3.722	68.365	1
0.588	67.974	1
4.114	67.974	1
7.248	67.974	1
9.99	67.974	1
12.37	67.206	1
13.125	64.839	1
13.516	61.313	1
13.516	57.787	1
12.733	54.261	1
12.733	51.911	1
12.341	47.993	1
13.125	43.683	1
13.908	39.374	1
16.651	37.415	1
19.001	36.631	1
20.96	35.064	1
22.527	33.889	1
24.094	31.538	1
27.229	29.579	1
29.188	27.62	1
31.146	25.27	1
33.889	21.744	1
32.714	24.094	1
35.456	20.177	1
36.631	17.434	1
37.415	14.3	1
38.982	8.031	1
38.59	11.557	1
38.982	5.681	1
37.415	-2.938	1
38.982	3.33	1
39.374	-6.073	1
41.724	-8.031	1
38.59	0.196	1
43.292	-9.207	1
45.25	-10.774	1
47.601	-11.557	1
49.952	-12.733	1
51.519	-14.692	1
53.87	-16.651	1
57.396	-17.826	1
59.746	-19.001	1
61.313	-19.785	1
47.993	-40.549	1
24.094	-28.012	1
-24.486	-28.012	1
-50.735	-40.941	1
51.127	-37.807	1
54.261	-34.281	1
56.612	-30.363	1
59.746	-26.053	1
61.705	-21.744	1
26.445	-28.404	1
29.579	-30.363	1
31.93	-31.538	1
34.281	-32.714	1
37.807	-35.064	1
40.157	-36.631	1
42.508	-38.59	1
45.642	-38.982	1
-22.136	-29.579	1
-18.218	-31.538	1
-12.733	-33.889	1
-8.031	-35.064	1
-2.155	-35.064	1
2.155	-35.064	1
5.681	-35.456	1
9.207	-34.672	1
12.733	-33.497	1
17.434	-31.93	1
20.96	-30.363	1
-27.62	-29.188	1
-49.952	-41.724	1
-46.818	-40.157	1
-43.683	-38.59	1
-40.157	-37.023	1
-37.023	-34.672	1
-33.105	-32.322	1
-60.922	-26.445	1
-56.612	-34.281	1
-58.571	-30.755	1
-59.746	-28.404	1
-55.045	-36.631	1
-53.086	-38.59	1
-0.196	78.943	1
4.505	78.943	1
6.073	82.078	1
7.248	85.604	1
8.815	89.13	1
11.166	91.872	1
13.125	93.831	1
15.867	93.831	1
17.434	90.697	1
17.434	86.387	1
17.434	83.645	1
18.218	79.727	1
19.001	75.809	1
23.703	75.026	1
26.445	78.552	1
30.363	81.686	1
33.497	85.212	1
37.415	87.171	1
39.766	85.604	1
39.374	82.861	1
39.766	79.335	1
39.374	75.809	1
39.374	72.283	1
39.374	69.541	1
41.724	66.015	1
38.982	67.582	1
46.034	69.149	1
50.344	72.283	1
53.086	73.067	1
55.437	75.026	1
58.571	75.026	1
60.53	73.067	1
60.922	70.324	1
59.746	66.798	1
57.004	62.097	1
56.22	58.179	1
56.22	55.828	1
57.787	53.87	1
66.798	56.22	1
72.675	58.571	1
61.313	55.045	1
76.985	58.179	1
77.768	53.87	1
76.593	50.344	1
75.026	47.993	1
67.974	40.157	1
69.541	35.848	1
76.985	20.96	1
77.768	17.042	1
88.738	33.497	1
94.223	9.207	1
79.335	0.979	1
80.119	-3.722	1
76.985	-19.393	1
86.387	-37.807	1
93.831	-14.3	1
75.026	-23.311	1
68.365	-40.157	1
66.407	-43.683	1
74.242	-57.787	1
56.612	-75.417	1
56.612	-55.045	1
52.694	-58.179	1
39.766	-66.798	1
35.848	-69.149	1
36.24	-86.779	1
11.166	-93.439	1
22.136	-75.026	1
17.434	-76.201	1
2.155	-78.552	1
-4.114	-78.552	1
-13.516	-93.047	1
-18.218	-76.985	1
-22.527	-75.026	1
-36.631	-86.387	1
-37.807	-68.365	1
-41.724	-67.974	1
-57.787	-73.85	1
-53.87	-57.396	1
-58.179	-53.478	1
-76.201	-58.179	1
-68.757	-38.982	1
-76.985	-23.311	1
-88.346	-35.064	1
-76.985	-18.218	1
-78.943	-1.763	1
-94.223	-11.557	1
-78.943	2.155	1
-76.201	18.609	1
-75.026	22.136	1
-67.974	38.59	1
-66.407	41.724	1
-94.615	12.733	1
-89.13	36.24	1
-75.026	58.963	1
-57.004	54.261	1
-53.478	57.396	1
-57.396	75.809	1
-41.333	67.582	1
-36.631	69.541	1
-35.064	87.954	1
