71	320	1
72	338	1
80	310	1
80	355	1
86	373	1
88	308	1
92	392	1
101	340	1
102	406	1
109	360	1
115	413	1
121	375	1
134	408	1
142	367	1
143	647	1
146	406	1
147	666	1
148	627	1
154	416	1
157	430	1
158	676	1
162	357	1
166	446	1
166	602	1
171	459	1
179	474	1
179	686	1
182	350	1
190	595	1
191	489	1
201	502	1
202	340	1
204	698	1
214	509	1
223	331	1
235	514	1
235	588	1
240	699	1
244	324	1
254	518	1
261	319	1
266	588	1
271	526	1
280	312	1
281	535	1
286	587	1
289	695	1
294	190	1
295	174	1
299	205	1
301	157	1
302	548	1
305	588	1
307	220	1
311	301	1
317	230	1
319	141	1
322	685	1
323	591	1
325	558	1
328	237	1
334	301	1
339	138	1
341	247	1
344	271	1
344	589	1
345	257	1
346	297	1
347	286	1
347	567	1
347	682	1
352	580	1
356	144	1
370	153	1
382	668	1
387	164	1
408	652	1
414	162	1
429	637	1
438	159	1
452	621	1
463	161	1
470	623	1
483	155	1
487	628	1
493	145	1
500	641	1
506	655	1
510	135	1
519	675	1
530	127	1
543	679	1
547	639	1
548	125	1
554	624	1
559	651	1
564	227	1
564	668	1
565	127	1
566	277	1
569	241	1
570	256	1
571	211	1
572	614	1
578	135	1
582	200	1
585	140	1
589	151	1
590	186	1
592	166	1
592	282	1
592	619	1
595	398	1
596	412	1
600	380	1
600	428	1
600	605	1
601	441	1
605	459	1
606	366	1
608	582	1
609	281	1
611	479	1
615	563	1
616	504	1
616	544	1
618	523	1
625	279	1
628	363	1
647	276	1
648	366	1
666	367	1
668	274	1
686	371	1
690	272	1
706	373	1
709	266	1
727	264	1
728	374	1
744	258	1
755	372	1
759	251	1
770	294	1
771	248	1
773	311	1
773	332	1
774	281	1
775	370	1
777	349	1
783	242	1
786	276	1
796	240	1
797	270	1
812	268	1
813	238	1
817	278	1
824	239	1
826	290	1
829	304	1
832	247	1
835	316	1
842	258	1
845	326	1
848	270	1
854	282	1
856	328	1
857	296	1
859	313	1
356	207	1
325	209	1
326	221	1
335	226	1
344	233	1
356	241	1
358	251	1
358	261	1
357	271	1
356	284	1
355	297	1
350	307	1
341	312	1
335	316	1
321	316	1
294	304	1
321	301	1
304	311	1
295	315	1
281	324	1
262	328	1
252	332	1
244	335	1
234	326	1
270	314	1
213	335	1
193	345	1
169	353	1
154	362	1
115	368	1
131	371	1
105	352	1
98	330	1
95	318	1
71	330	1
76	347	1
84	362	1
89	380	1
99	399	1
126	410	1
88	326	1
86	337	1
90	351	1
96	364	1
101	378	1
117	388	1
133	390	1
137	381	1
152	381	1
157	373	1
