-154	-64	1
-152	-77	1
-146	-92	1
-141	-106	1
-136	-121	1
-126	-137	1
-114	-150	1
-89	-162	1
-75	-168	1
-58	-171	1
-44	-171	1
-27	-165	1
-15	-158	1
-9	-149	1
-4	-135	1
-4	-126	1
-4	-116	1
-5	-103	1
-11	-90	1
-16	-79	1
-24	-70	1
-34	-58	1
-45	-48	1
-55	-41	1
-66	-33	1
-74	-27	1
-84	-17	1
-87	-7	1
-86	0	1
-78	5	1
-67	6	1
-58	3	1
-50	-2	1
-41	-5	1
-33	-8	1
-24	-8	1
-14	-5	1
-8	3	1
-1	12	1
5	13	1
12	12	1
19	6	1
23	-3	1
26	-13	1
30	-7	1
32	0	1
32	9	1
30	18	1
21	27	1
12	34	1
1	34	1
-10	31	1
-17	25	1
-25	21	1
-37	19	1
-47	24	1
-56	27	1
-67	29	1
-82	27	1
-80	37	1
-76	44	1
-70	52	1
-64	57	1
-54	59	1
-42	59	1
-31	59	1
-19	61	1
-13	65	1
-8	74	1
-8	83	1
-6	93	1
0	101	1
9	106	1
19	108	1
-108	36	1
-106	46	1
-100	54	1
-92	63	1
-83	71	1
-71	77	1
-58	80	1
-50	79	1
-41	79	1
-31	81	1
-25	86	1
-21	94	1
-16	103	1
-7	110	1
1	113	1
10	115	1
17	113	1
-158	-54	1
-166	-48	1
-178	-48	1
-187	-51	1
-198	-52	1
-211	-52	1
-221	-47	1
-224	-39	1
-228	-29	1
-230	-19	1
-224	-23	1
-218	-29	1
-214	-35	1
-206	-37	1
-198	-36	1
-193	-31	1
-184	-24	1
-177	-21	1
-176	-16	1
-180	-11	1
-189	-4	1
-197	-1	1
-203	2	1
-212	3	1
-218	3	1
-232	1	1
-240	-2	1
-251	-7	1
-264	-7	1
-281	-7	1
-291	-6	1
-288	-1	1
-282	2	1
-275	3	1
-267	5	1
-258	7	1
-251	13	1
-243	18	1
-232	22	1
-222	25	1
-211	27	1
-201	24	1
-193	22	1
-186	20	1
-177	16	1
-170	11	1
-160	5	1
-153	-1	1
-153	8	1
-154	18	1
-158	26	1
-166	34	1
-170	44	1
-175	54	1
-176	65	1
-176	76	1
-170	87	1
-161	97	1
-154	104	1
-149	116	1
-148	134	1
-152	146	1
-115	26	1
-120	17	1
-126	27	1
-131	35	1
-139	45	1
-145	52	1
-147	61	1
-147	74	1
-144	85	1
-138	92	1
-135	103	1
-135	115	1
-135	123	1
-139	132	1
-143	141	1
-225	3	1
-274	-8	1
-257	-7	1
-149	122	1
-148	127	1
-73.0712	27.939	1
-77.9068	26.8644	1
-82.2051	31.7	1
-111.756	31.1627	1
-117.666	20.9542	1
-124.114	22.0288	1
-152.053	2.68644	1
-157.425	0.537288	1
-245.541	-4.29831	1
24.178	-9.1339	1
-149.903	140.232	1
-121.764	18.996	1
