-606	-290	1
-386	-260	1
-404	-258	1
-582	-174	1
-534	-128	1
-371.981	464.494	1
-7.70945	468.349	1
397.036	346.925	1
100.223	341.143	1
127.206	-250.557	1
-262	-308	1
-298	-414	1
-362	-328	1
-352	-370	1
-344	-418	1
-290	-396	1
-235.138	-177.317	1
-240.92	-198.518	1
-256	-282	1
-490	-246	1
-554	-138	1
-506	-90	1
-374	96	1
-372	120	1
-384	180	1
-400	402	1
-331.506	477.986	1
-256.339	435.584	1
-240.92	267.903	1
-231.283	246.702	1
-210.082	-79.0218	1
-208.155	244.775	1
-183.099	267.903	1
-113.714	277.54	1
-40.4746	364.271	1
23.1283	462.567	1
40.4746	452.93	1
260.194	356.562	1
397.036	327.651	1
156.116	252.484	1
343.07	235.138	1
298.741	190.809	1
233.211	73.2397	1
92.5134	-40.4746	1
-69.385	-36.6199	1
-173.463	-50.1114	1
-152.262	-46.2567	1
104.078	-167.68	1
231.283	-117.569	1
244.775	-210.082	1
-604	-348	1
-586	-336	1
-606	-326	1
-606	-310	1
-520	-278	1
-540	-292	1
-366	-304	1
-558	-314	1
-574	-328	1
-348	-394	1
-344	-442	1
-342	-464	1
-322	-456	1
-306	-442	1
-266	-328	1
-272	-346	1
-280	-372	1
-358	-352	1
-366	-282	1
-436	-244	1
-422	-252	1
-366	-260	1
-256	-258	1
-223.574	-150.334	1
-223.574	-127.206	1
-246.702	-217.792	1
-258.266	-233.211	1
-450	-228	1
-510	-108	1
-520	-120	1
-466	-216	1
-476	-230	1
-504	-262	1
-604	-270	1
-604	-248	1
-602	-228	1
-590	-198	1
-572	-154	1
-502	-72	1
-494	-62	1
-484	-52	1
-474	-42	1
-432	20	1
-450	18	1
-464	8	1
-472	-28	1
-472	-12	1
-416	28	1
-402	38	1
-392	386	1
-402	422	1
-392	440	1
-382	224	1
-382	202	1
-380	156	1
-382	72	1
-390	56	1
-372	344	1
-380	366	1
-356.562	474.131	1
-304.523	476.058	1
-285.25	468.349	1
-269.831	454.857	1
-252.484	412.455	1
-244.775	381.618	1
-242.848	352.707	1
-238.993	292.959	1
-242.848	321.869	1
-372	322	1
-372	296	1
-376	266	1
-380	250	1
-374	138	1
-219.719	-102.15	1
-217.792	242.848	1
-192.736	-57.8208	1
-188.881	256.339	1
-173.463	279.467	1
-92.5134	275.613	1
-73.2397	275.613	1
102.15	308.378	1
-42.402	302.596	1
-52.0388	285.25	1
-132.988	287.177	1
-156.116	285.25	1
-38.5472	321.869	1
-53.9661	383.545	1
-61.6756	412.455	1
-61.6756	441.366	1
-46.2567	462.567	1
59.7482	441.366	1
80.9492	425.947	1
90.586	391.254	1
94.4407	364.271	1
-38.5472	343.07	1
188.881	314.16	1
213.937	327.651	1
235.138	337.288	1
275.613	375.835	1
298.741	414.383	1
335.361	408.601	1
279.467	398.964	1
362.344	389.327	1
387.4	368.126	1
393.182	292.959	1
379.69	269.831	1
173.463	302.596	1
163.826	277.54	1
102.15	279.467	1
106.005	264.049	1
127.206	254.412	1
142.625	233.211	1
329.579	225.501	1
362.344	254.412	1
314.16	212.01	1
279.467	165.753	1
262.121	142.625	1
252.484	117.569	1
215.864	-48.184	1
212.01	1.92736	1
221.647	25.0557	1
225.501	46.2567	1
242.848	92.5134	1
210.082	-19.2736	1
75.1671	-26.9831	1
52.0388	-23.1283	1
23.1283	-23.1283	1
3.85472	-26.9831	1
-136.843	-46.2567	1
-115.642	-42.402	1
-92.5134	-40.4746	1
-48.184	-32.7651	1
-23.1283	-28.9104	1
104.078	-84.8039	1
104.078	-107.932	1
104.078	-134.915	1
102.15	-59.7482	1
107.932	-196.591	1
115.642	-223.574	1
146.479	-273.685	1
163.826	-291.032	1
186.954	-304.523	1
208.155	-318.015	1
221.647	-304.523	1
229.356	-281.395	1
227.429	-94.4407	1
217.792	-73.2397	1
237.065	-142.625	1
240.92	-167.68	1
244.775	-190.809	1
242.848	-240.92	1
235.138	-262.121	1
-458	-221	1
-376	-259	1
134	242	1
147.785	238.295	1
151.321	243.245	1
137.886	238.649	1
140.007	234.759	1
