157	127	1
159	114	1
165	99	1
175	70	1
185	54	1
197	41	1
222	29	1
236	23	1
253	20	1
267	20	1
284	26	1
296	33	1
302	42	1
307	56	1
307	65	1
307	75	1
306	88	1
300	101	1
295	112	1
287	121	1
277	133	1
266	143	1
256	150	1
245	158	1
237	164	1
227	174	1
224	184	1
225	191	1
233	196	1
244	197	1
253	194	1
261	189	1
270	186	1
278	183	1
287	183	1
297	186	1
303	194	1
310	203	1
316	204	1
330	197	1
337	178	1
343	200	1
341	209	1
332	218	1
323	225	1
312	225	1
301	222	1
294	216	1
286	212	1
274	210	1
264	215	1
255	218	1
244	220	1
229	218	1
231	228	1
235	235	1
241	243	1
247	248	1
257	250	1
269	250	1
280	250	1
292	252	1
298	256	1
303	265	1
303	274	1
330	299	1
203	227	1
205	237	1
211	245	1
219	254	1
228	262	1
240	268	1
253	271	1
261	270	1
270	270	1
280	272	1
286	277	1
290	285	1
295	294	1
312	304	1
321	306	1
153	137	1
145	143	1
133	143	1
124	140	1
113	139	1
100	139	1
113	155	1
118	160	1
127	167	1
134	170	1
135	175	1
131	180	1
122	187	1
114	190	1
108	193	1
99	194	1
93	194	1
79	192	1
71	189	1
60	184	1
47	184	1
53	198	1
60	204	1
68	209	1
79	213	1
89	216	1
100	218	1
110	215	1
118	213	1
125	211	1
134	207	1
141	202	1
151	196	1
158	190	1
158	199	1
157	209	1
153	217	1
145	225	1
141	235	1
136	245	1
135	256	1
135	267	1
141	278	1
150	288	1
157	295	1
162	307	1
196	217	1
191	208	1
185	218	1
180	226	1
172	236	1
166	243	1
164	252	1
164	265	1
167	276	1
173	283	1
176	294	1
176	306	1
176	314	1
86	194	1
37	183	1
54	184	1
162	313	1
163	318	1
237	219	1
233	218	1
228	223	1
199	222	1
193	212	1
186	213	1
158	194	1
153	191	1
65	187	1
189	210	1
191	209	1
155	191	1
158	191	1
162	337	1
160	334	1
203	37	1
209	33	1
216	31	1
228	25	1
242	21	1
247	19	1
260	20	1
274	21	1
279	23	1
289	28	1
292	29	1
299	36	1
304	45	1
305	50	1
188	50	1
192	45	1
181	59	1
178	63	1
173	74	1
171	78	1
167	89	1
166	93	1
162	104	1
160	109	1
157	119	1
155	130	1
155	133	1
149	142	1
151	140	1
136	143	1
141	143	1
126	141	1
129	142	1
116	138	1
120	139	1
104	138	1
109	138	1
92	141	1
96	140	1
84	169	1
89	164	1
95	159	1
100	154	1
108	154	1
128	183	1
125	185	1
118	188	1
110	192	1
103	194	1
43	184	1
39	184	1
50	184	1
33	183	1
25	192	1
32	194	1
48	197	1
56	200	1
63	207	1
73	211	1
84	215	1
93	217	1
105	216	1
162	310	1
162	321	1
169	330	1
173	318	1
176	309	1
176	300	1
174	288	1
298	297	1
307	303	1
316	306	1
324	306	1
307	288	1
304	279	1
302	270	1
334	185	1
342	195	1
331	195	1
158	299	1
160	302	1
158	197	1
157	204	1
152	194	1
146	199	1
318	306	1
327	298	1
300	261	1
285	251	1
274	250	1
274	271	1
265	270	1
336	214	1
281	127	1
291	116	1
326	200	1
288	281	1
292	289	1
313	294	1
320	297	1
333	306	1
85	147	1
81	153	1
80	160	1
77	168	1
25	182	1
19	181	1
18	188	1
38	195	1
160	327	1
173	324	1
155	341	1
343	185	1
