406	214	1
400	201	1
403	184	1
405	170	1
419	159	1
434	156	1
459	160	1
470	176	1
475	193	1
477	218	1
496	222	1
506	222	1
518	224	1
525	217	1
526	202	1
532	194	1
547	183	1
554	179	1
582	181	1
594	187	1
604	206	1
605	224	1
597	241	1
590	249	1
590	263	1
592	274	1
590	285	1
414	229	1
410	239	1
406	250	1
395	262	1
381	261	1
362	259	1
339	259	1
312	258	1
289	258	1
263	255	1
242	254	1
212	254	1
189	263	1
176	273	1
163	292	1
159	304	1
169	315	1
176	308	1
183	298	1
193	289	1
205	283	1
222	283	1
235	282	1
236	294	1
234	303	1
228	319	1
222	334	1
215	349	1
220	367	1
238	370	1
254	367	1
272	366	1
285	365	1
303	363	1
316	363	1
334	368	1
341	373	1
347	384	1
351	402	1
353	416	1
356	437	1
360	453	1
371	479	1
373	491	1
380	506	1
391	522	1
408	538	1
423	555	1
439	569	1
453	563	1
468	568	1
467	584	1
465	600	1
458	612	1
468	630	1
481	632	1
495	627	1
506	621	1
511	613	1
512	592	1
512	577	1
514	559	1
525	556	1
590	299	1
603	304	1
621	309	1
637	318	1
656	328	1
674	337	1
696	349	1
714	359	1
732	367	1
752	379	1
769	387	1
786	390	1
795	384	1
800	369	1
816	362	1
828	375	1
830	391	1
823	402	1
816	417	1
808	425	1
796	431	1
781	431	1
767	425	1
753	430	1
748	442	1
741	451	1
725	465	1
712	474	1
698	479	1
677	487	1
668	490	1
648	491	1
632	500	1
629	509	1
619	523	1
613	530	1
535	564	1
541	576	1
554	593	1
568	607	1
586	622	1
617	632	1
639	635	1
664	636	1
688	634	1
709	622	1
723	603	1
727	563	1
715	544	1
691	535	1
667	533	1
647	541	1
620	543	1
