410	129	1
398	125	1
387	131	1
383	140	1
387	151	1
387	162	1
380	169	1
376	182	1
378	199	1
383	215	1
391	227	1
395	240	1
402	258	1
407	274	1
417	296	1
423	308	1
430	328	1
438	346	1
433	355	1
420	364	1
408	374	1
394	388	1
385	403	1
379	423	1
383	437	1
395	447	1
406	453	1
422	460	1
436	464	1
450	465	1
450	478	1
449	491	1
451	501	1
446	508	1
437	515	1
424	524	1
412	536	1
408	554	1
412	571	1
420	584	1
427	595	1
434	603	1
434	618	1
423	624	1
414	637	1
406	653	1
402	669	1
419	662	1
438	649	1
454	644	1
473	642	1
486	641	1
503	640	1
504	626	1
501	607	1
491	589	1
489	574	1
495	561	1
511	563	1
529	568	1
546	564	1
561	561	1
580	639	1
598	642	1
622	646	1
636	653	1
655	661	1
620	610	1
637	623	1
647	636	1
583	394	1
590	405	1
599	421	1
607	437	1
618	458	1
620	467	1
622	483	1
627	498	1
630	512	1
630	527	1
630	549	1
625	565	1
622	578	1
616	597	1
563	595	1
560	609	1
561	627	1
573	575	1
487	263	1
500	288	1
512	300	1
529	300	1
543	292	1
587	245	1
600	230	1
610	216	1
618	195	1
619	176	1
621	156	1
621	140	1
621	121	1
624	107	1
632	112	1
638	119	1
642	130	1
738	167	1
738	175	1
731	184	1
424	132	1
438	129	1
454	129	1
467	136	1
478	136	1
492	133	1
499	141	1
499	158	1
494	169	1
490	180	1
491	189	1
490	199	1
487	213	1
482	223	1
481	236	1
480	246	1
567	270	1
580	259	1
554	284	1
592	305	1
585	319	1
581	336	1
578	356	1
578	377	1
653	133	1
658	121	1
664	113	1
675	108	1
678	118	1
677	128	1
675	141	1
685	146	1
693	139	1
702	135	1
712	132	1
711	143	1
708	152	1
703	161	1
729	164	1
718	188	1
600	289	1
610	277	1
624	263	1
636	252	1
652	237	1
666	223	1
680	210	1
698	201	1
715	168	1
