158	-163	1
163	-36	1
-12	-187	1
-120.793	73.5596	1
-319.277	-195.593	1
-296.266	-87.2498	1
-47	-86	1
-30.7069	-53.5177	1
-91.0849	-39.3103	1
-73.5596	10.066	1
-48.0833	67.8823	1
126	187	1
40	162	1
123	144	1
70	-58	1
135	-144	1
-0.877339	-168.449	1
22	-183	1
72	-233	1
-232.027	-224.357	1
-170.348	-40.2642	1
-137.107	-165.87	1
-80.6102	-43.8406	1
-70	-220	1
-53	-201	1
-52	-192	1
-106.081	16.2605	1
-116.147	-29.4238	1
-133.956	-13.9376	1
-147.941	-4.82536	1
-155.637	-17.8092	1
-160.282	-4.64587	1
-167.251	-33.2954	1
-147.893	32.5211	1
-109.952	48.7816	1
-108.404	78.9797	1
-123.115	89.0458	1
-111.501	94.466	1
-124.664	95.2403	1
-116.147	99.1118	1
-36.7696	254.558	1
-60.8112	229.103	1
-65.0538	193.747	1
-42.4264	158.392	1
-38.1838	118.794	1
-107.629	71.2366	1
-48.0833	55.1543	1
-45.2548	22.6274	1
71.9418	-40.3576	1
87	50	1
22.3334	160.366	1
30	161	1
-6	194	1
-10	201	1
11	244	1
139	158	1
203	156	1
106	134	1
96	133	1
185	133	1
91	121	1
89	66	1
107	9	1
169	-125	1
136	-101	1
112	-59	1
80	-109	1
79	-82	1
72	-67	1
-35	-56	1
-31	-216	1
-6.51391	-169.362	1
22.0232	-170.602	1
36	-234	1
60	-160	1
75	-185	1
77	-204	1
139	-142	1
-285.719	-205.181	1
-269.42	-205.181	1
-256.955	-203.263	1
-246.409	-202.304	1
-304.895	-201.346	1
-334.617	-184.087	1
-343.246	-169.706	1
-239.697	-213.81	1
-157.241	-228.192	1
-220.521	-232.986	1
-167.788	-232.986	1
-209.975	-235.862	1
-196.552	-237.78	1
-181.211	-237.78	1
-145.736	-219.563	1
-139.024	-207.098	1
-62	-226	1
-62	-216	1
-57	-209	1
-50	-227	1
-39	-223	1
-39	-149	1
-49	-155	1
-52	-184	1
-53	-175	1
-53	-165	1
-137.107	-190.799	1
-137.107	-179.294	1
-139.983	-152.447	1
-150.53	-116.972	1
-147.653	-127.519	1
-143.818	-137.107	1
-37	-114	1
-34	-122	1
-31	-142	1
-31	-131	1
-29.1575	-51.1807	1
-29.4677	-46.8381	1
-41	-64	1
-43	-106	1
-45	-75	1
-47	-98	1
-155.324	-107.384	1
-192.717	-46.9807	1
-172.582	-50.8158	1
-208.057	-51.7746	1
-171.623	-62.3213	1
-167.788	-72.868	1
-164.912	-83.4146	1
-159.159	-96.8377	1
-346.123	-148.612	1
-345.164	-132.313	1
-334.617	-114.096	1
-320.235	-99.714	1
-279.966	-77.6619	1
-255.038	-68.074	1
-234.903	-62.3213	1
-218.604	-57.5273	1
-181.963	-38.7156	1
-175.769	-30.1981	1
-170.348	-20.9064	1
-161.831	-26.3266	1
-128.536	-18.5835	1
-123.115	-24.0036	1
-110.261	-31.64	1
-138.602	-8.51742	1
-140.703	-5.59304	1
-144.022	-3.09724	1
-149.442	-8.51742	1
-153.314	10.066	1
-154.862	2.32293	1
-164.928	-12.389	1
-154.862	18.5835	1
-153.314	27.1009	1
-121.567	30.9724	1
-139.376	37.1669	1
-130.859	41.8128	1
-124.664	48.7816	1
-121.567	58.0733	1
-120.793	99.1118	1
-109.952	87.4972	1
-121.567	82.8513	1
-120.793	65.8164	1
-108.404	60.3963	1
-113.824	39.4899	1
-117.695	23.2293	1
-113.049	19.3578	1
-48.0833	32.5269	1
-48.0833	43.8406	1
-48.0833	77.7817	1
